rmd_name,pt_name,brgi_score,brgi_norm,spillover_value,spillover_value_norm,final_priority_score,priority_label,interpretation,evidence_tier,claim_strength,transferability_note
RMD_Avoidant Personality Disorder,PT_Light Therapy,0.1679373920211165,0.24804295845425894,0.0,0.0,0.24804295845425894,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Boanthropy,PT_Occupational Therapy,0.166192202373012,0.24546531926283244,0.0,0.0,0.24546531926283244,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Dissociative Fugue,PT_Cbt For Insomnia,0.1660091018684747,0.24519488043861762,0.0,0.0,0.24519488043861762,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Boanthropy,PT_Hypnotherapy,0.1654623770585384,0.24438736974856298,0.0,0.0,0.24438736974856298,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Reduplicative Paramnesia,PT_Neuromodulation Techniques,0.1643442700198327,0.24273592944446312,0.0,0.0,0.24273592944446312,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Impulse Control Disorders,PT_Brain Computer Interface,0.1620577774025869,0.239358787603448,0.0,0.0,0.239358787603448,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Olfactory Reference Syndrome,PT_Electroconvulsive Therapy,0.1612524763940474,0.23816936074501963,0.0,0.0,0.23816936074501963,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Koro,PT_Psilocybin Assisted Therapy,0.1604326921708966,0.23695854222773025,0.0,0.0,0.23695854222773025,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Stendhal Syndrome,PT_Privacy Preserving Ai In Digital Mental Health,0.1600974915005981,0.23646345197453497,0.0,0.0,0.23646345197453497,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Boanthropy,PT_Electroconvulsive Therapy,0.1589698939584432,0.23479799422902772,0.0,0.0,0.23479799422902772,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Rumination Disorder,PT_Fecal Microbiota Transplant,0.1571252130900086,0.2320734068425989,0.0,0.0,0.2320734068425989,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Olfactory Reference Syndrome,PT_Motivational Interviewing,0.1537792641113926,0.2271314515489942,0.0,0.0,0.2271314515489942,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Boanthropy,PT_Motivational Interviewing,0.1514966816757884,0.22376008503300232,0.0,0.0,0.22376008503300232,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Koro,PT_Trauma Focused Cbt,0.1493684936729466,0.22061675857057067,0.0,0.0,0.22061675857057067,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Pyromania,PT_Schema Therapy,0.1490565242999257,0.22015598086466526,0.0,0.0,0.22015598086466526,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Capgras Syndrome,PT_Digital Therapeutics,0.1488977380892057,0.21992145416995645,0.0,0.0,0.21992145416995645,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Othello Syndrome,PT_Mentalization Based Treatment,0.1485664737331763,0.2194321778395866,0.0,0.0,0.2194321778395866,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Ekbom Syndrome,PT_Occupational Therapy,0.1483291881495588,0.2190817078373394,0.0,0.0,0.2190817078373394,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Histrionic Personality Disorder,PT_Music Therapy,0.1446695824449958,0.21367648262328015,0.0,0.0,0.21367648262328015,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Pyromania,PT_Digital Therapeutics,0.1425897854612358,0.21060462953191375,0.0,0.0,0.21060462953191375,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Brief Psychotic Disorder,PT_Digital Health Tools,0.1415306001153651,0.20904021636829784,0.0,0.0,0.20904021636829784,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Ekbom Syndrome,PT_Electroconvulsive Therapy,0.14110687973499,0.20841438280353466,0.0,0.0,0.20841438280353466,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Olfactory Reference Syndrome,PT_Stimulant And Wake Promoting Agents,0.1409262070486693,0.20814752985859175,0.0,0.0,0.20814752985859175,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Othello Syndrome,PT_Dialectical Behavior Therapy,0.1401268992146236,0.2069669548985648,0.0,0.0,0.2069669548985648,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Avoidant Personality Disorder,PT_Transference Focused Psychotherapy,0.1351525507569466,0.19961985909711613,0.0,0.0,0.19961985909711613,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Reduplicative Paramnesia,PT_Electroencephalography,0.1332666240457836,0.19683435174086303,0.0,0.0,0.19683435174086303,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Schizoaffective Disorder,PT_Ketamine Therapy,0.1320843472531294,0.19508813292781343,0.0,0.0,0.19508813292781343,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Cotard Syndrome,PT_Digital Therapeutics,0.13110354504798,0.19363949139720582,0.0,0.0,0.19363949139720582,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Olfactory Reference Syndrome,PT_Naltrexone,0.1308811123655232,0.19331095907959925,0.0,0.0,0.19331095907959925,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Othello Syndrome,PT_Chronotherapy,0.1297618784921614,0.19165785444453398,0.0,0.0,0.19165785444453398,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Histrionic Personality Disorder,PT_Virtual Reality Exposure Therapy,0.1295928630930219,0.19140821927322194,0.0,0.0,0.19140821927322194,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Circadian Rhythm Sleep Wake Disorder,PT_Electroencephalography,0.1278211785949581,0.18879144727826302,0.0,0.0,0.18879144727826302,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Brief Psychotic Disorder,PT_Metaverse,0.1277290501085068,0.18865537381622893,0.0,0.0,0.18865537381622893,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Histrionic Personality Disorder,PT_Personalized Medicine,0.1227745148675164,0.18133754206862968,0.0,0.0,0.18133754206862968,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Avoidant Personality Disorder,PT_Ketamine Therapy,0.1202651720605484,0.17763125125319298,0.0,0.0,0.17763125125319298,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Avoidant Personality Disorder,PT_Stimulant And Wake Promoting Agents,0.118359257620774,0.17481622208956937,0.0,0.0,0.17481622208956937,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Reduplicative Paramnesia,PT_Personalized Medicine,0.1129628946543614,0.16684581228998363,0.0,0.0,0.16684581228998363,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Circadian Rhythm Sleep Wake Disorder,PT_Brain Computer Interface,0.1113763569591308,0.16450250149488257,0.0,0.0,0.16450250149488257,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Ekbom Syndrome,PT_Naltrexone,0.1107355157064658,0.1635559811381143,0.0,0.0,0.1635559811381143,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Olfactory Reference Syndrome,PT_Animal Assisted Therapy,0.1076967363040711,0.15906771426682056,0.0,0.0,0.15906771426682056,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Circadian Rhythm Sleep Wake Disorder,PT_Personalized Medicine,0.1075174492035359,0.15880290782738363,0.0,0.0,0.15880290782738363,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Circadian Rhythm Sleep Wake Disorder,PT_Cognitive Behavioral Therapy,0.1026230083808,0.15157383533173563,0.0,0.0,0.15157383533173563,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Histrionic Personality Disorder,PT_Acceptance And Commitment Therapy,0.0985672066825046,0.14558342997863533,0.0,0.0,0.14558342997863533,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Boanthropy,PT_Digital Phenotyping,0.0964787574401321,0.14249879753064248,0.0,0.0,0.14249879753064248,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Koro,PT_Neurocognitive Training,0.0957454438986958,0.14141569591697947,0.0,0.0,0.14141569591697947,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Koro,PT_Digital Health Tools,0.0933866546083404,0.1379317721349762,0.0,0.0,0.1379317721349762,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Disinhibited Social Engagement Disorder,PT_Narrative Exposure Therapy,0.0911408653727632,0.13461474905063978,0.0,0.0,0.13461474905063978,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Hypergraphia,PT_Deep Brain Stimulation,0.0895858547172568,0.13231800358628718,0.0,0.0,0.13231800358628718,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Body Integrity Dysphoria,PT_Pharmacogenomic Testing,0.0888034741968281,0.1311624302110634,0.0,0.0,0.1311624302110634,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Hypergraphia,PT_Transcranial Direct Current Stimulation,0.0871235068739072,0.1286811241727311,0.0,0.0,0.1286811241727311,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Reduplicative Paramnesia,PT_Emdr Therapy,0.0851872339346872,0.1258212556083874,0.0,0.0,0.1258212556083874,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Disinhibited Social Engagement Disorder,PT_Music Therapy,0.0851510032996033,0.12576774308324495,0.0,0.0,0.12576774308324495,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Othello Syndrome,PT_Digital Therapeutics,0.0846585409732068,0.125040377897347,0.0,0.0,0.125040377897347,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Avoidant Personality Disorder,PT_Digital Phenotyping,0.0761943904478409,0.11253885627761184,0.0,0.0,0.11253885627761184,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Brief Psychotic Disorder,PT_Mood Stabilizers,0.0760711183178299,0.11235678375966394,0.0,0.0,0.11235678375966394,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Pyromania,PT_Cbt For Insomnia,0.0730278566306102,0.1078618965688854,0.0,0.0,0.1078618965688854,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Wendigo Psychosis,PT_Metabolic And Enzyme Targeted Therapy,0.0707292538494838,0.10446686805689033,0.0,0.0,0.10446686805689033,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Autosarcophagy,PT_Art Therapy,0.0697353540627713,0.1029988814427346,0.0,0.0,0.1029988814427346,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Ganser Syndrome,PT_Machine Learning Neuroimaging,0.0695262206154895,0.10268999205037704,0.0,0.0,0.10268999205037704,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Boanthropy,PT_Cbt For Insomnia,0.0662345547641117,0.09782821275160157,0.0,0.0,0.09782821275160157,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Cotard Syndrome,PT_Cbt For Insomnia,0.0615416162173544,0.09089675843417745,0.0,0.0,0.09089675843417745,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Hypergraphia,PT_Antipsychotic Medications,0.058168215653875,0.0859142572428318,0.0,0.0,0.0859142572428318,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Stendhal Syndrome,PT_Resting State Fmri,0.0459938510333277,0.06793276198773276,0.0,0.0,0.06793276198773276,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Cyclothymic Disorder,PT_Machine Learning Neuroimaging,0.0426899130342817,0.06305285676847243,0.0,0.0,0.06305285676847243,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Fregoli Delusion,PT_Virtual Reality Exposure Therapy,0.0424361554899679,0.06267805773614157,0.0,0.0,0.06267805773614157,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Wendigo Psychosis,PT_Voxel Based Lesion Symptom Mapping,0.0417061490874342,0.061599840755421506,0.0,0.0,0.061599840755421506,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Palilalia,PT_Dialectical Behavior Therapy,0.0410509135401407,0.060632060074305306,0.0,0.0,0.060632060074305306,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Palilalia,PT_Acceptance And Commitment Therapy,0.0396244407948811,0.05852516466744994,0.0,0.0,0.05852516466744994,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Disinhibited Social Engagement Disorder,PT_Acceptance And Commitment Therapy,0.0390486275371121,0.05767469043860013,0.0,0.0,0.05767469043860013,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Disinhibited Social Engagement Disorder,PT_Light Therapy,0.037432017459625,0.05528696283689694,0.0,0.0,0.05528696283689694,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Stendhal Syndrome,PT_Metaverse,0.036121205923628,0.05335089864385656,0.0,0.0,0.05335089864385656,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Hypergraphia,PT_Selective Serotonin Reuptake Inhibitors,0.0347731722697111,0.051359857508887594,0.0,0.0,0.051359857508887594,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Avoidant Personality Disorder,PT_Pharmacogenomic Testing,0.0318252312024582,0.047005758550519396,0.0,0.0,0.047005758550519396,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Palilalia,PT_Chronotherapy,0.0306858928176785,0.0453229596202745,0.0,0.0,0.0453229596202745,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Savant Syndrome,PT_Occupational Therapy,0.0231847168818252,0.03424374820331387,0.0,0.0,0.03424374820331387,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Fregoli Delusion,PT_Selective Serotonin Reuptake Inhibitors,0.0226743297202673,0.03348990809667475,0.0,0.0,0.03348990809667475,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Autosarcophagy,PT_Speech Language Therapy,0.0221929102570671,0.03277885318226579,0.0,0.0,0.03277885318226579,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Savant Syndrome,PT_Hypnotherapy,0.0217905796225672,0.03218461219961682,0.0,0.0,0.03218461219961682,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Fregoli Delusion,PT_Mentalization Based Treatment,0.0212765463432628,0.03142538678943196,0.0,0.0,0.03142538678943196,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Savant Syndrome,PT_Electroconvulsive Therapy,0.0154608292392767,0.022835592350892855,0.0,0.0,0.022835592350892855,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Fregoli Delusion,PT_Smart Wearable Mental Health Trackers,0.0139843124849348,0.020654782112347562,0.0,0.0,0.020654782112347562,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Savant Syndrome,PT_Motivational Interviewing,0.0096433283122771,0.014243163211812663,0.0,0.0,0.014243163211812663,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Reduplicative Paramnesia,PT_Animal Assisted Therapy,0.0092979422785474,0.013733029211373232,0.0,0.0,0.013733029211373232,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Intermetamorphosis Syndrome,PT_Prolonged Exposure Therapy,0.0090302567946369,0.013337658659494758,0.0,0.0,0.013337658659494758,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Stendhal Syndrome,PT_Antidepressants,0.0084006868422165,0.012407785974961064,0.0,0.0,0.012407785974961064,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Stendhal Syndrome,PT_Clozapine Protocol,0.0052950643785077,0.007820792128805147,0.0,0.0,0.007820792128805147,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Intermetamorphosis Syndrome,PT_Cognitive Assistive Technologies,0.0051541590450168,0.007612675429120587,0.0,0.0,0.007612675429120587,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Wendigo Psychosis,PT_Interpersonal Psychotherapy,0.005112137634602,0.007550609948453857,0.0,0.0,0.007550609948453857,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Wendigo Psychosis,PT_Deep Brain Stimulation,0.0043147742153179,0.006372906882435284,0.0,0.0,0.006372906882435284,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
